data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,137716254,38,25,,
2021,137716255,10,,,
2021,137716255,11,16,,
2021,137716256,63,100,,
2021,137716257,63,1980,,
2021,137716258,63,600,,
2021,137716259,10,,,
2021,137716259,11,4,,
2021,137716260,10,,,
2021,137716260,11,10,,
2021,137716261,10,,,
2021,137716262,10,,,
2021,137716262,11,12,,
2021,146123266,10,,,
2021,146123266,11,116,,
2021,137716264,10,,,
2021,137716264,11,2,,
2021,137716267,10,,,
2021,137716267,11,2,,
2021,137716268,63,800,,
2021,137716270,10,,,
2021,137716270,11,8,,
2021,137716271,10,,,
2021,137716271,11,4,,
2021,137716272,11,2,,
2021,137716273,10,,,
2021,137716273,11,10,,
2021,137716274,11,16,,
2021,137716275,11,14,,
2021,137716276,10,,,
2021,137716276,11,6,,
2021,137716277,10,,,
2021,137716277,11,4,,
2021,137716278,10,,,
2021,137716278,11,4,,
2021,137716279,13,3500,,
2021,137716280,3,50,,
2021,137716281,63,75,,
2021,137716282,20,4933,,
2021,137716283,63,25000,,
2021,137716284,11,6,,
2021,137716393,3,8000,,
2021,137716287,7,500,,
2021,137716288,10,,,
2021,137716288,11,2,,
2021,137716289,11,2,,
2021,137716290,10,,,
2021,137716290,11,4,,
2021,137716394,10,,,
2021,137716394,11,10,,
2021,137716395,11,4,,
2021,137716396,10,,,
2021,137716396,11,6,,
2021,137716397,63,600,,
2021,137716398,11,6,,
2021,137716400,11,2,,
2021,137716401,63,800,,
2021,137716403,11,2,,
2021,137716404,63,4002,,
2021,137716405,63,1100,,
2021,137716407,63,20000,,
2021,137716408,10,,,
2021,137716409,10,,,
2021,137716409,11,2,,
2021,137716411,63,1500,,
2021,137716412,10,,,
2021,137716412,11,12,,
2021,137716413,63,2895,,
2021,143821096,11,2,,
2021,143821086,10,,,
2021,143821086,11,2,,
2021,143821099,10,,,
2021,143821097,63,12,,
2021,143821125,3,2000,,
2021,143821098,11,2,,
2021,143821100,10,,,
2021,143821100,11,6,,
2021,143821114,38,500,,
2021,149088999,10,,,
2021,149088999,11,7,,
2021,143821087,10,,,
2021,143821087,11,10,,
2021,143821126,10,,,
2021,143821101,11,4,,
2021,143821138,29,100,,
2021,143821102,38,20,2021-04-12,
2021,143821103,38,20,,
2021,143821115,10,,,
2021,143821116,38,50,,
2021,143821127,10,,,
2021,143821127,11,2,,
2021,143821127,61,2,,
2021,143821117,11,2,,
2021,143821088,16,25,,
2021,143821089,20,16908,,
2021,149089000,10,,,
2021,149089000,11,4,,
2021,143821090,10,,,
2021,143821090,11,8,,
2021,143821128,10,,,
2021,143821128,11,6,,
2021,143821091,34,1500,,
2021,143821092,36,200,,
2021,143821092,45,5000,,
2021,143821092,63,700,,
2021,143821129,11,6,,
2021,143821105,10,,,
2021,143821130,10,,,
2021,143821130,11,68,,
2021,143821106,42,10000,,
2021,143821131,20,1202,,
2021,143821107,10,,,
2021,143821107,13,500,,
2021,143821108,10,,,
2021,143821109,11,41,,
2021,143821093,10,,,
2021,143821093,11,6,,
2021,143821084,10,,,
2021,143821084,11,6,,
2021,143821118,10,,,
2021,143821110,11,4,,
2021,143821119,13,900,,
2021,143821119,16,50,,
2021,143821119,17,9950,,
2021,143821119,19,135,,
2021,143821119,20,7335,,
2021,143821119,26,60,,
2021,143821119,36,400,,
2021,143821119,49,4050,,
2021,143821119,63,5,,
2021,143821132,10,,,
2021,143821132,11,8,,
2021,143821120,10,,,
2021,143821120,11,4,,
2021,143821133,63,60,,
2021,143821111,10,,,
2021,143821111,11,4,,
2021,143821121,13,1500,2021-04-30,
2021,143821121,49,110,2021-04-30,
2021,143821122,13,1500,,
2021,143821122,49,110,,
2021,143821081,12,25,,
2021,143821081,38,100,,
2021,143821081,40,100,,
2021,143821081,63,450,,
2021,143821094,20,1657,,
2021,143821095,11,4,,
2021,143821134,10,,,
2021,143821134,11,4,,
2021,143821112,63,270,,
2021,143821135,57,1500,,
2021,143821136,10,,,
2021,143821136,11,8,,
2021,143821123,11,6,,
2021,143821137,10,,,
2021,143821137,11,6,,
2021,143821124,10,,,
2021,143821124,11,6,,
2021,143821113,10,,,
2021,143821113,11,2,,
2021,143821461,10,,,
2021,143821461,11,8,,
2021,143821432,37,25000,2021-05-01,
2021,143821433,37,25000,,
2021,143821644,34,1600,,
2021,143821419,10,,,
2021,143821419,11,4,,
2021,143821434,11,2,,
2021,143821396,10,,,
2021,143821396,11,4,,
2021,143821420,2,600,,
2021,143821394,11,4,,
2021,143821463,63,100,,
2021,143821447,3,8000,2021-05-08,
2021,143821448,3,8000,,
2021,143821435,10,,,
2021,143821435,11,2,,
2021,143821465,63,5,,
2021,143821467,11,2,,
2021,143821466,63,400,,
2021,143821468,52,0,,
2021,143821395,10,,,
2021,143821395,11,2,,
2021,143821469,42,150,,
2021,143821470,38,1000,,
2021,143821436,10,,,
2021,143821436,11,2,,
2021,143821449,10,,,
2021,143821389,10,,,
2021,143821421,63,200,,
2021,143821629,10,,,
2021,143821629,11,4,,
2021,143821450,10,,,
2021,143821450,11,6,,
2021,143821471,13,400,,
2021,143821437,63,400,,
2021,143821388,36,18000,,
2021,143821422,11,2,,
2021,143821423,11,2,,
2021,143821424,15,4685,,
2021,143821425,11,2,,
2021,143821438,10,,,
2021,143821438,11,2,,
2021,143821452,11,2,,
2021,143821472,10,,,
2021,143821439,11,2,,
2021,143821473,11,2,,
2021,143821440,38,50,2021-05-23,
2021,143821441,38,50,,
2021,143821453,10,,,
2021,143821453,11,8,,
2021,143821474,3,8000,2021-05-31,
2021,143821475,3,8000,,
2021,143821442,11,2,,
2021,143821631,10,,,
2021,143821454,11,4,,
2021,143821426,10,,,
2021,143821632,3,10000,2021-05-31,
2021,143821633,3,10000,,
2021,143821634,10,,,
2021,143821634,11,2,,
2021,143821455,10,,,
2021,143821455,11,2,,
2021,143821427,11,4,,
2021,143821429,10,,,
2021,143821429,11,6,,
2021,143821636,2,100,,
2021,143821636,63,100,,
2021,143821637,13,400,2021-05-29,
2021,143821638,13,400,,
2021,143821390,10,,,
2021,143821390,11,4,,
2021,143821392,10,,,
2021,143821430,38,1000,,
2021,143821457,10,,,
2021,143821457,11,2,,
2021,143821458,13,1100,,
2021,149089004,10,,,
2021,149089004,11,8,,
2021,143821646,10,,,
2021,143821646,11,8,,
2021,143821640,3,3000,2021-05-31,
2021,143821641,3,3000,,
2021,143821641,38,1000,,
2021,143821443,2,3500,2021-05-29,
2021,143821444,3,8000,,
2021,143821661,10,,,
2021,143821661,11,2,,
2021,143821693,11,2,,
2021,143821397,35,300,,
2021,143821398,10,,,
2021,143821398,11,4,,
2021,148133565,15,9400,,
2021,148133565,36,325,,
2021,143821642,47,0,,
2021,143821642,52,0,,
2021,143821649,10,,,
2021,143821649,11,2,,
2021,143821647,2,50,,
2021,143821647,34,50,,
2021,143821647,38,800,,
2021,143821679,10,,,
2021,143821679,11,2,,
2021,143821680,10,,,
2021,143821680,11,2,,
2021,143821682,10,,,
2021,143821682,11,4,,
2021,143821694,11,4,,
2021,143821696,31,2,,
2021,143821445,20,16365,,
2021,143821459,29,500,,
2021,143821650,10,,,
2021,143821650,11,2,,
2021,143821651,10,,,
2021,143821651,11,2,,
2021,143821652,11,12,,
2021,143821663,10,,,
2021,143821663,11,4,,
2021,143821431,64,3500,,
2021,143821697,63,1,,
2021,143821698,10,,,
2021,143821700,2,4000,,
2021,143821653,63,1,,
2021,143821665,10,,,
2021,143821666,11,2,,
2021,143821686,10,,,
2021,143821686,11,2,,
2021,143821702,10,,,
2021,143821702,11,8,,
2021,143821669,11,2,,
2021,143821670,15,650,,
2021,143821670,63,25,,
2021,143821654,54,20,2021-06-23,
2021,143821655,54,20,,
2021,143821705,10,,,
2021,143821705,11,10,,
2021,143821703,11,6,,
2021,143821671,33,7500,,
2021,143821401,10,,,
2021,143821401,11,6,,
2021,143821673,64,4000,,
2021,143821399,10,,,
2021,143821656,10,,,
2021,143821687,11,6,,
2021,143821688,3,1000,2021-06-29,
2021,143821688,7,1000,2021-06-29,
2021,143821689,3,2000,,
2021,143821689,38,2,,
2021,143821689,63,1,,
2021,143821402,10,,,
2021,143821402,11,4,,
2021,143821674,10,,,
2021,143821674,11,20,,
2021,143821690,2,31,,
2021,144542998,10,,,
2021,144542998,11,14,,
2021,143821706,35,3000,,
2021,143821707,63,6000,,
2021,143821658,15,45000,,
2021,143821807,10,,,
2021,143821807,11,4,,
2021,143821746,10,,,
2021,143821725,10,,,
2021,143821725,11,6,,
2021,143821796,10,,,
2021,143821796,11,8,,
2021,143821796,47,0,,
2021,143821708,52,0,,
2021,143821710,46,100,,
2021,143821797,9,0,,
2021,143821797,25,100,,
2021,143821798,10,,,
2021,143821726,11,2,,
2021,143821692,38,5,,
2021,143821711,10,,,
2021,143821727,3,1500,,
2021,143821404,10,,,
2021,143821404,11,14,,
2021,143821808,23,275,,
2021,143821809,11,2,,
2021,143821799,10,,,
2021,143821799,11,2,,
2021,143821799,13,450,,
2021,143821799,49,74,,
2021,143821712,63,2,,
2021,143821713,37,50000,2021-07-08,
2021,143821714,37,50000,,
2021,143821728,10,,,
2021,143821728,11,6,,
2021,143821800,20,100,,
2021,143821810,11,2,,
2021,143821801,11,4,,
2021,143821811,11,2,,
2021,143821731,10,,,
2021,143821731,11,4,,
2021,143821733,36,12486,,
2021,143821734,63,2,,
2021,144543012,11,4,,
2021,143821812,10,,,
2021,143821812,11,2,,
2021,143821736,10,,,
2021,143821660,3,2000,,
2021,143821737,10,,,
2021,143821737,11,12,,
2021,143821803,10,,,
2021,143821803,11,4,,
2021,143821715,3,1000,,
2021,143821717,11,4,,
2021,143821717,61,800,,
2021,143821717,63,2,,
2021,143821739,2,4000,,
2021,143821741,10,,,
2021,143821741,11,4,,
2021,143821742,10,,,
2021,143821742,11,4,,
2021,143821742,61,500,,
2021,143821719,11,1,,
2021,143821721,35,40,,
2021,143821813,10,,,
2021,143821813,11,2,,
2021,143821821,35,200,,
2021,143821723,63,250,,
2021,143821804,10,,,
2021,143821804,11,2,,
2021,143821743,10,,,
2021,143821745,11,2,,
2021,143821805,36,20,,
2021,143821805,63,500,,
2021,143821814,10,,,
2021,143821814,11,4,,
2021,143821815,63,2,,
2021,145377809,20,135,,
2021,143821816,20,5000,,
2021,143821806,10,,,
2021,143821806,11,12,,
2021,143821817,36,34,,
2021,143821819,10,,,
2021,143821819,11,2,,
2021,143821820,35,530,,
2021,143821818,11,4,,
2021,143821843,10,,,
2021,143821838,11,2,,
2021,143821830,35,4000,,
2021,143821822,2,1200,,
2021,143821822,38,10,,
2021,143821844,10,,,
2021,143821844,11,6,,
2021,143821412,20,1605,,
2021,143821409,10,,,
2021,143821409,11,2,,
2021,143821845,10,,,
2021,143821845,11,6,,
2021,143821823,9,0,,
2021,143821823,20,400,,
2021,143821823,25,350,,
2021,143821823,51,0,,
2021,143821823,63,1,,
2021,143821831,11,4,,
2021,143821824,9,0,,
2021,143821846,10,,,
2021,143821846,11,4,,
2021,143821410,10,,,
2021,143821410,11,4,,
2021,143821847,3,1500,2021-08-31,
2021,143821848,3,1500,,
2021,143821848,26,700,,
2021,143821848,36,575,,
2021,143821849,11,2,,
2021,143821825,63,330,,
2021,143821850,52,0,,
2021,143821832,2,2000,,
2021,143821832,38,50,,
2021,143821826,10,,,
2021,143821851,16,100,,
2021,144542999,36,2200,,
2021,143821405,10,,,
2021,143821405,11,2,,
2021,143821406,10,,,
2021,143821406,11,6,,
2021,143821411,10,,,
2021,143821411,11,4,,
2021,143821839,20,1000,,
2021,143821414,9,0,,
2021,143821834,11,2,,
2021,143821827,10,,,
2021,143821827,11,6,,
2021,143821413,20,756,,
2021,143821417,3,2000,2021-08-21,
2021,143821418,3,2000,,
2021,143821836,10,,,
2021,143821835,11,4,,
2021,144543000,36,1329,,
2021,143821853,11,2,,
2021,143821416,7,2500,,
2021,143821416,39,2500,,
2021,143821841,11,16,,
2021,143821408,11,8,,
2021,143821408,63,1,,
2021,143821854,10,,,
2021,143821854,11,8,,
2021,143821828,10,,,
2021,143821828,11,2,,
2021,143821829,12,10000,,
2021,143821842,10,,,
2021,143821842,11,2,,
2021,144543001,63,4500,,
2021,143821837,10,,,
2021,143821837,11,4,,
2021,143097017,20,10000,,
2021,143097003,10,,,
2021,143097003,11,8,,
2021,143097036,11,2,,
2021,144542992,2,5000,,
2021,144542993,63,150,,
2021,143096988,10,,,
2021,144542985,7,249,,
2021,144542986,63,50,,
2021,143097004,10,,,
2021,143097004,11,2,,
2021,143097018,10,,,
2021,143097018,11,6,,
2021,143096991,12,20,,
2021,143096991,18,2000,,
2021,143097039,10,,,
2021,143097039,11,2,,
2021,143097040,10,,,
2021,143097041,38,50,,
2021,143097042,63,100,,
2021,144543013,10,,,
2021,144543013,11,2,,
2021,143096992,10,,,
2021,143096992,11,6,,
2021,144542988,3,500,,
2021,144542989,63,60,,
2021,143097043,11,4,,
2021,143097007,10,,,
2021,143097007,11,6,,
2021,143096993,10,,,
2021,143096993,11,2,,
2021,143097019,10,,,
2021,143097019,11,4,,
2021,144542994,9,0,,
2021,144542994,13,500,,
2021,144542994,20,400,,
2021,144542994,49,30,,
2021,144542994,51,0,,
2021,143097020,10,,,
2021,143097020,11,4,,
2021,143097020,25,2,,
2021,143097021,3,2000,,
2021,143097021,17,50,,
2021,143097021,22,0,,
2021,143097021,25,10,,
2021,143097021,51,0,,
2021,143097021,59,2,,
2021,143097021,61,50,,
2021,143097021,63,1,,
2021,144542995,20,50,,
2021,143097047,10,,,
2021,143097047,11,4,,
2021,143096994,10,,,
2021,143096994,11,6,,
2021,149089001,10,,,
2021,143096995,11,2,,
2021,143097048,10,,,
2021,143097048,11,2,,
2021,149089003,10,,,
2021,149089003,11,8,,
2021,143097050,10,,,
2021,143097050,11,2,,
2021,143097051,11,2,,
2021,143097008,10,,,
2021,143097008,11,4,,
2021,143097023,11,2,,
2021,143097024,10,,,
2021,143097024,11,12,,
2021,143097052,10,,,
2021,143097052,11,2,,
2021,143097053,11,4,,
2021,143097025,10,,,
2021,143097025,11,8,,
2021,143097009,10,,,
2021,143097009,11,4,,
2021,143096996,10,,,
2021,143096996,11,4,,
2021,144542987,63,1,,
2021,144542997,63,160,,
2021,144542996,63,500,,
2021,143097026,10,,,
2021,143097026,11,6,,
2021,146513589,20,3400,,
2021,146513589,52,0,,
2021,143097029,10,,,
2021,143097010,10,,,
2021,143097010,11,2,,
2021,145377816,38,1000,,
2021,143096999,10,,,
2021,143096999,11,4,,
2021,144542990,13,650,,
2021,144542990,49,145,,
2021,144542991,15,100,,
2021,144542991,36,100,,
2021,144542991,50,673,,
2021,143097031,10,,,
2021,143097031,11,12,,
2021,143097032,10,,,
2021,143097032,11,4,,
2021,145377819,31,500,,
2021,145377819,38,1000,,
2021,143097055,10,,,
2021,143097055,11,6,,
2021,143097014,10,,,
2021,143097014,11,4,,
2021,144543038,61,850,,
2021,146595669,20,501,,
2021,144543014,10,,,
2021,144543024,35,200,,
2021,144543026,11,4,,
2021,144543026,63,1,,
2021,144543025,11,2,,
2021,144543015,54,429,,
2021,144543002,10,,,
2021,144543002,11,6,,
2021,144543039,10,,,
2021,144543039,11,32,,
2021,144543016,11,4,,
2021,144543017,57,5000,,
2021,144543003,10,,,
2021,144543003,11,2,,
2021,144543027,11,4,,
2021,144543028,10,,,
2021,144543028,11,6,,
2021,144543029,63,10000,,
2021,144543040,2,350,,
2021,144543040,38,350,,
2021,144543030,10,,,
2021,144543030,11,4,,
2021,144543031,11,2,,
2021,144543004,10,,,
2021,144543005,10,,,
2021,144543005,61,300,,
2021,144543032,10,,,
2021,144543032,11,4,,
2021,145377839,63,300,,
2021,146513590,35,100,,
2021,144543041,63,5000,2021-10-17,
2021,144543042,63,5000,,
2021,144543034,7,125,,
2021,144543034,8,2,,
2021,144543034,13,300,,
2021,144543034,17,150,,
2021,144543034,36,150,,
2021,144543034,47,0,,
2021,144543034,61,600,,
2021,144543034,63,150,,
2021,149089005,20,7074,,
2021,149089005,52,0,,
2021,144543020,10,,,
2021,144543020,11,12,,
2021,144543007,11,2,,
2021,144543021,24,50,,
2021,144543008,10,,,
2021,144543008,11,2,,
2021,145377829,12,1000,,
2021,144543010,11,2,,
2021,145377842,9,0,,
2021,144543043,10,,,
2021,144543043,11,2,,
2021,144543044,10,,,
2021,145377850,10,,,
2021,144543045,10,,,
2021,144543037,11,2,,
2021,144543046,7,75000,2021-10-31,
2021,144543047,7,75000,,
2021,144543048,10,,,
2021,144543048,11,2,,
2021,144543049,10,,,
2021,144543050,10,,,
2021,144543050,11,4,,
2021,145379314,20,1000,,
2021,145377833,61,1200,,
2021,145379297,11,2,,
2021,145379402,11,4,,
2021,145379301,11,6,,
2021,145379315,11,4,,
2021,145379413,11,8,,
2021,145379414,46,500,,
2021,147496845,10,,,
2021,147496845,11,12,,
2021,145379415,10,,,
2021,145379403,61,50,,
2021,145379299,10,,,
2021,145379299,11,4,,
2021,145379299,25,2,,
2021,145379300,10,,,
2021,145379300,11,26,,
2021,145379416,3,200,,
2021,145379416,30,1,,
2021,145379309,11,2,,
2021,145379310,10,,,
2021,145379310,11,8,,
2021,145379404,11,2,,
2021,146513596,43,3590,,
2021,145379303,10,,,
2021,145379303,11,8,,
2021,145379418,10,,,
2021,145379418,11,2,,
2021,145379405,11,2,,
2021,145379419,15,650,,
2021,146513595,15,2700,,
2021,146513595,36,550,,
2021,145379421,20,22050,,
2021,145379407,10,,,
2021,146513594,52,0,,
2021,145379408,10,,,
2021,145379408,11,18,,
2021,145379305,10,,,
2021,145379305,11,4,,
2021,145379312,9,0,,
2021,145379312,20,27,,
2021,145379312,21,25,,
2021,145379312,51,0,,
2021,145379422,10,,,
2021,146513591,20,400,,
2021,145379313,11,4,,
2021,146513592,63,500,,
2021,147496849,10,,,
2021,147496849,11,2,,
2021,147496849,47,0,,
2021,145379410,10,,,
2021,145379410,11,2,,
2021,145379423,11,4,,
2021,145379412,10,,,
2021,145379308,13,900,,
2021,145379308,17,1000,,
2021,145379308,20,2400,,
2021,145379308,36,2,,
2021,145379308,49,300,,
2021,145379308,54,100,,
2021,145379308,60,300,,
2021,145379308,61,100,,
2021,145379308,66,200,,
2021,146513606,10,,,
2021,146513606,11,2,,
2021,146513607,12,3,,
2021,146513607,50,1,,
2021,149089010,16,800,,
2021,146513628,10,,,
2021,146513628,11,10,,
2021,146513608,10,,,
2021,146513608,11,8,,
2021,146513629,10,,,
2021,146513630,11,8,,
2021,146513597,20,199500,,
2021,146513609,11,6,,
2021,146513610,11,6,,
2021,146513631,11,6,,
2021,146513616,10,,,
2021,146513616,11,4,,
2021,146513611,11,2,,
2021,146513617,36,400,,
2021,149089007,6,75,,
2021,149089007,7,1000,,
2021,149089007,26,200,,
2021,146513618,20,2,,
2021,146513598,10,,,
2021,149089008,10,,,
2021,149089008,11,20,,
2021,149089008,13,4,,
2021,149089008,49,5,,
2021,149089008,61,1,,
2021,149089008,66,5,,
2021,146513620,20,1500,,
2021,146513632,20,6000,,
2021,146513621,38,1000,,
2021,146513639,20,11920,,
2021,146513599,10,,,
2021,147498110,10,,,
2021,147498110,11,10,,
2021,147498110,61,600,,
2021,146513614,10,,,
2021,146513600,64,8000,,
2021,146513622,20,1000,,
2021,146513601,20,5060,,
2021,146513601,52,0,,
2021,146513623,10,,,
2021,146513623,11,4,,
2021,146513624,46,150,,
2021,146513634,10,,,
2021,146513635,10,,,
2021,146513635,11,32,,
2021,146513602,10,,,
2021,146513602,11,2,,
2021,149089009,38,1500,,
2021,146513636,8,1,,
2021,146513603,36,90,,
2021,146513637,63,250,,
2021,146513626,10,,,
2021,146513615,11,6,,
2021,146513604,3,40000,2021-12-31,
2021,146513605,3,40000,,
2021,146513638,10,,,
2021,146513638,11,8,,
2021,149089050,11,2,,
2021,149089034,38,5636,,
2021,140849487,10,,,
2021,140849487,13,1,,
2021,138208695,10,,,
2021,138208695,20,1031,,
2021,138208698,10,,,
2021,140849482,10,,,
2021,140849482,13,1,,
2021,140849474,10,,,
2021,140849475,10,,,
2021,145520878,10,,,
2021,145520890,3,1,,
2021,145520890,10,,,
2021,145520899,10,,,
2021,140849481,10,,,
2021,149361483,10,,,
2021,145520868,10,,,
2021,145520864,10,,,
2021,145520866,10,,,
2021,145520866,13,1,,
2021,145520866,20,10000,,
2021,140849476,10,,,
2021,140849480,10,,,
2021,140849480,20,21000,,
2021,134756271,10,,,
2021,134754214,10,,,
2021,138208487,10,,,
2021,134754210,10,,,
2021,138208488,10,,,
2021,138208490,10,,,
2021,138208490,11,1,,
2021,138208489,10,,,
2021,138208700,10,,,
2021,138208700,20,3177,,
2021,138208693,10,,,
2021,138208693,11,1,,
2021,138208699,10,,,
2021,138208699,20,28017,,
2021,138208701,10,,,
2021,138208701,20,12535,,
2021,138208696,10,,,
2021,138208702,10,,,
2021,138208702,49,1,,
2021,138208694,11,1,,
2021,138208694,20,2041,,
2021,140849478,10,,,
2021,140849484,10,,,
2021,140849484,11,1,,
2021,140849484,13,1,,
2021,140849477,10,,,
2021,140849485,10,,,
2021,140849486,10,,,
2021,140849486,11,1,,
2021,140849486,13,1,,
2021,140849486,48,1,,
2021,140849486,49,1,,
2021,140849479,10,,,
2021,140849479,11,1,,
2021,140849479,49,1,,
2021,149041039,10,,,
2021,149041039,11,1,,
2021,145520903,10,,,
2021,145520903,13,1,,
2021,145520895,10,,,
2021,145520895,20,2625,,
2021,145520877,10,,,
2021,145520874,10,,,
2021,145520880,10,,,
2021,145520887,10,,,
2021,145520870,10,,,
2021,145520872,10,,,
2021,145520872,11,1,,
2021,149041045,10,,,
2021,149041045,11,1,,
2021,149041045,13,1,,
2021,149361477,10,,,
2021,149041097,11,2,,
2021,149041095,11,2,,
2021,149041042,11,1,,
2021,145520900,10,,,
2021,149041043,11,1,,
2021,145520863,10,,,
2021,145520863,11,1,,
2021,149361473,10,,,
2021,149361473,11,1,,
2021,149041040,10,,,
2021,149041040,11,1,,
2021,145520856,10,,,
2021,145520856,11,1,,
2021,145520885,10,,,
2021,145520885,11,1,,
2021,145520859,10,,,
2021,145520859,66,1,,
2021,135546615,38,300,,
2021,135544052,38,450,,
2021,135546617,10,,,
2021,135546618,38,500,,
2021,135546619,63,1,,
2021,138821310,10,,,
2021,135544056,35,100,,
2021,135546620,19,257,,
2021,136824928,10,,,
2021,136824928,11,2,,
2021,135546622,61,250,,
2021,135546623,11,2,,
2021,135546624,50,30,,
2021,135544057,8,24,,
2021,135546625,10,,,
2021,135546625,11,2,,
2021,135546626,10,,,
2021,135546628,20,2,,
2021,135546629,10,,,
2021,135546631,36,1842,,
2021,136824929,10,,,
2021,136824929,11,10,,
2021,136823038,10,,,
2021,136824932,16,119,,
2021,136824932,19,202,,
2021,135546634,20,1500,,
2021,135544062,50,32,,
2021,135546636,26,450,,
2021,135546636,61,400,,
2021,136823040,10,,,
2021,135544064,10,,,
2021,137717091,3,5000,,
2021,136823043,10,,,
2021,136823043,11,2,,
2021,136823045,36,202,,
2021,136823045,38,20,,
2021,136823045,43,150,,
2021,135544067,52,0,,
2021,136823046,20,328,,
2021,136823046,63,5,,
2021,135544068,10,,,
2021,136823048,10,,,
2021,135546639,10,,,
2021,135544070,2,26,,
2021,135544071,20,102,,
2021,135546643,52,0,,
2021,135546644,11,2,,
2021,136823055,20,100,,
2021,135546647,52,0,,
2021,136823057,19,62,,
2021,136823056,19,62,2021-01-04,
2021,135544077,10,,,
2021,135544077,11,2,,
