data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,8,145553784,57.000,9,12274393
2021,12,145553789,0.010,1,12274394
2021,17,145553791,8.000,9,12274395
2021,16,145553795,0.500,9,12274397
2021,5,145553802,0.500,1,12274398
2021,15,145553812,5.000,9,12274399
2021,14,145553819,152.000,9,12274400
2021,4,145553819,0.500,1,12274401
2021,12,145553819,1.000,1,12274402
2021,12,145553825,1.000,1,12274403
2021,12,146783371,78.000,1,12439248
2021,5,146783371,10.000,1,12439249
2021,1,146783371,926.000,1,12439250
2021,5,145553833,4.600,1,12274408
2021,5,145553839,0.250,3,12274409
2021,5,145553849,0.038,1,12274410
2021,5,145553856,0.250,3,12274411
2021,5,145554025,0.001,1,12274447
2021,5,145554029,1.930,1,12274448
2021,5,145554037,0.300,3,12274449
2021,12,145554038,2.000,1,12274450
2021,4,145554040,5.799,1,12274451
2021,2,145554040,15.900,1,12274452
2021,5,145554049,16.600,1,12274453
2021,5,146783373,5.900,1,12439251
2021,8,145554062,10.000,9,12274456
2021,5,146783377,2.000,1,12439252
2021,12,146783383,0.700,1,12439253
2021,5,146783387,0.001,1,12439254
2021,12,146783393,24.900,1,12439255
2021,7,146783393,2.000,9,12439256
2021,12,146783395,0.001,1,12439257
2021,5,146783397,1.010,3,12439258
2021,12,146783400,0.500,1,12439259
2021,7,146783418,0.001,1,12439263
2021,12,146783422,32.000,5,12439264
2021,12,146783422,1.000,9,12439265
2021,12,146783422,0.100,1,12439266
2021,15,146783424,5.000,9,12439267
2021,5,146783424,1.300,1,12439268
2021,7,146783427,0.001,1,12439269
2021,5,146783433,1.336,4,12439270
2021,7,146783437,0.001,1,12439271
2021,5,146783438,0.500,3,12439272
2021,12,136585536,0.500,1,10392227
2021,12,140365530,12.800,1,11522025
2021,5,140365530,2.000,1,11522026
2021,12,148123859,1.000,9,12624833
2021,5,135504578,0.250,3,6864509
2021,12,136715662,1.000,9,10176667
2021,5,136715663,0.100,3,6836674
2021,5,137718361,0.500,3,11079157
2021,5,137718364,0.250,1,11079158
2021,12,137718365,8.250,1,11079159
2021,11,137718365,0.500,1,11079160
2021,5,139255931,0.500,3,11337577
2021,5,139255933,0.500,3,11337578
2021,12,139255934,11.000,1,11337579
2021,5,141422174,14.175,1,11673702
2021,12,142295001,0.100,1,11802388
2021,8,142295001,0.010,1,11802389
2021,5,142295007,0.500,1,11802390
2021,5,143412722,400.000,1,11976897
2021,5,144887310,0.400,3,12180559
2021,5,145455821,0.500,3,12256530
2021,12,146323794,70.000,1,12380094
2021,3,142294866,4.000,1,11802341
2021,5,142294866,8.000,3,11802342
2021,8,142294866,4.000,9,11802343
2021,3,138564460,35.000,1,11218835
2021,5,138564460,21.000,3,11218836
2021,15,138564460,45.000,9,11218837
2021,12,144546058,2.500,1,12128619
2021,8,138564461,8.000,9,11218838
2021,12,138564461,1.000,1,11218839
2021,12,135536961,1.000,3,7102707
2021,3,143070207,50.000,1,11917628
2021,5,143070207,2658.000,1,11917629
2021,12,143070207,158.000,1,11917630
2021,12,138564464,0.010,1,11218843
2021,3,137552386,0.500,1,11051762
2021,5,144548691,3.000,1,12128829
2021,5,142294867,27.300,1,11802344
2021,12,142294867,13.700,1,11802345
2021,5,143070221,2.000,1,11917640
2021,12,143070221,2.000,1,11917641
2021,4,138564462,112.000,1,11218840
2021,12,138564462,300.000,1,11218841
2021,5,144546059,2.000,1,12128620
2021,12,144546059,1.000,1,12128621
2021,5,138564463,1.000,1,11218842
2021,5,142294874,417.000,1,11802353
2021,9,142294874,19.000,9,11802354
2021,12,142294874,6.000,9,11802355
2021,12,142294869,2.000,1,11802347
2021,5,142294868,2.000,1,11802346
2021,3,140217009,1.000,1,11498757
2021,12,140217007,20.000,1,11498756
2021,3,148074797,0.500,1,12617123
2021,12,148074797,16.000,1,12617124
2021,5,142294870,6.000,4,11802348
2021,5,142294870,4.000,10,11802349
2021,5,143070218,40.000,1,11917636
2021,12,143070218,40.000,1,11917637
2021,5,144546065,300.000,1,12128625
2021,3,144546060,10.000,9,12128622
2021,5,144546060,26.000,1,12128623
2021,5,148074796,2.000,1,12617121
2021,12,148074796,4.000,1,12617122
2021,5,143070216,0.500,1,11917633
2021,12,144548690,0.500,1,12128828
2021,3,144548694,10.000,1,12128830
2021,5,144548694,15.000,10,12128831
2021,16,144548694,10.000,9,12128832
2021,5,145520479,3.000,3,12269917
2021,12,145520479,1.000,1,12269918
2021,12,144548688,0.500,1,12128827
2021,5,145520481,1.000,1,12269922
2021,8,145520481,1.000,9,12269923
2021,12,145520481,2.000,1,12269924
2021,2,145520480,1.500,1,12269919
2021,8,145520480,52.000,9,12269920
2021,12,145520480,52.000,1,12269921
2021,5,145519633,5.000,1,12269784
2021,12,145519633,48.500,1,12269785
2021,3,149349173,3.000,1,12795222
2021,12,149349173,0.500,1,12795223
2021,5,148074800,6.000,1,12617126
2021,12,148074800,6.000,1,12617127
2021,5,148074803,1.000,1,12617128
2021,12,148074803,1.000,5,12617129
2021,3,135504591,0.500,3,3449303
2021,12,136709472,1.000,3,9642385
2021,5,136709472,0.500,3,9642386
2021,12,135504618,0.500,3,3298295
2021,5,135504618,0.500,3,3298296
2021,12,135504619,0.500,1,6856809
2021,5,138560932,0.001,1,11218260
2021,5,136739601,0.500,3,10236699
2021,5,136715641,3.000,1,10183602
2021,5,136715642,1.000,1,10183603
2021,12,138564434,0.001,1,11218829
2021,4,138564434,0.500,1,11218830
2021,5,137718301,0.500,3,11079151
2021,5,137718303,4.720,1,11079152
2021,17,137718313,12.000,9,11079153
2021,5,137718321,1.600,1,11079154
2021,5,137718326,0.500,1,11079155
2021,5,137718338,27.000,1,11079156
2021,5,138562624,0.500,3,11218601
2021,12,138564144,27.000,9,11218791
2021,5,139255886,0.480,1,11337575
2021,5,138564401,0.500,3,11218827
2021,5,142250661,0.500,1,11797992
2021,5,139255921,1.720,1,11337576
2021,16,140519425,16.500,9,11545738
2021,12,140519438,0.250,1,11545739
2021,7,140519438,1.000,9,11545740
2021,5,140519449,0.500,1,11545741
2021,12,141422193,0.500,1,11673703
2021,12,142250669,0.640,1,11797995
2021,12,143142771,0.500,1,11927803
2021,12,141422220,2.600,1,11673706
2021,12,141422221,0.014,3,11673707
2021,12,142250667,30.000,9,11797993
2021,5,142250668,0.113,3,11797994
2021,12,141422232,0.069,3,11673710
2021,12,141422233,1.060,1,11673711
2021,5,141422236,0.500,1,11673712
2021,12,142250705,0.770,1,11797998
2021,12,142250716,0.620,1,11797999
2021,5,142250718,1.200,3,11798000
2021,12,146390387,1.000,1,12390734
2021,5,146390387,0.500,1,12390735
2021,12,144482561,3.000,1,12120869
2021,5,143142819,0.140,1,11927806
2021,5,144482564,1.150,1,12120870
2021,5,144482558,1.000,3,12120868
2021,3,144482569,1.000,1,12120871
2021,12,146390388,3.100,1,12390736
2021,16,146390388,1.000,9,12390737
2021,5,149351631,0.500,3,12795645
2021,5,144482595,3.000,1,12120877
2021,12,144482597,2.500,1,12120878
2021,5,149351648,0.790,1,12795648
2021,17,144482626,20.000,9,12120881
2021,5,144482626,35.000,3,12120882
2021,5,145520736,35.000,3,12269982
2021,5,145520744,0.500,3,12269984
2021,5,146390399,0.500,1,12390739
2021,5,146390421,0.140,3,12390744
2021,5,136814088,0.001,2,6827500
2021,5,136814094,0.500,1,6829302
2021,5,137779843,1.000,1,11091495
2021,12,140436269,1.000,1,11530845
2021,5,140436269,1.500,1,11530846
2021,5,138483189,8.000,1,11207127
2021,5,138483187,2.400,3,11207126
2021,5,140436277,0.500,1,11530848
2021,12,140436274,0.500,1,11530847
2021,17,143010126,5.000,9,11909347
2021,5,143010126,1.000,1,11909348
2021,15,143010126,180.000,9,11909349
2021,5,143010310,1.000,1,11909373
2021,5,143010303,10.000,1,11909372
2021,12,144483987,1.000,1,12121001
2021,8,136814080,0.400,9,6818339
2021,5,136814080,0.400,1,6818340
2021,4,136814080,0.700,1,6818341
2021,12,135380874,1.600,1,9158559
2021,12,137080082,0.700,1,5785895
2021,5,137607700,0.100,1,11063085
2021,12,145292687,0.260,3,12235254
2021,5,145292687,0.100,1,12235255
2021,5,141413418,6.300,1,11671854
2021,12,141413418,4.600,1,11671855
2021,8,141413418,0.200,1,11671856
2021,12,145292688,0.200,1,12235256
2021,5,143009330,16.000,1,11909193
2021,12,144394399,1.300,1,12107986
2021,5,144394396,4.400,1,12107983
2021,12,144394397,85.200,1,12107984
2021,5,144394397,1.000,1,12107985
2021,12,145292685,169.429,1,12235251
2021,5,145292685,5.420,3,12235252
2021,17,145292685,0.500,1,12235253
2021,12,146253513,0.600,1,12370171
2021,14,136571728,23.000,9,6819711
2021,12,136571729,0.017,1,10239362
2021,5,137588304,1.000,1,11060367
2021,12,137588310,6.500,1,11060369
2021,5,138354364,0.249,3,11191101
2021,5,138354365,1.200,1,11191102
2021,5,138354372,0.440,3,11191105
2021,5,139174607,0.500,3,11322957
2021,12,145448088,0.001,1,12255700
2021,5,145448088,0.001,1,12255701
2021,5,141184457,0.280,3,11639731
2021,5,142186763,2.000,1,11789635
2021,5,142126630,0.366,3,11780356
2021,5,143009991,2.000,1,11909320
2021,5,143009994,1.800,3,11909321
2021,16,143009996,70.000,9,11909322
2021,5,145292893,0.060,3,12235279
2021,12,145292899,1.000,1,12235280
2021,5,146253525,1.000,1,12370172
2021,5,146474719,0.500,3,12398592
2021,5,141496906,0.500,3,11684913
2021,5,141497173,0.018,3,11684914
2021,5,143010757,0.012,3,11909420
2021,5,145318084,1.000,7,12237794
2021,5,146474740,0.490,3,12398593
2021,6,135710513,0.001,1,43969
2021,16,135710513,0.001,1,43970
2021,12,135709289,0.001,1,8535466
2021,5,135709290,1.000,1,7060109
2021,5,135709292,0.001,1,8546422
2021,12,135709293,0.920,1,8535467
2021,5,135709293,2.090,1,8535468
2021,2,135709293,0.370,1,8535469
2021,5,135709294,1.000,1,7068083
2021,12,135709300,0.001,1,8535754
2021,4,135709327,1.000,9,7074034
2021,12,135709327,5.000,9,7074035
2021,5,135710543,9.000,1,8951
2021,12,135710544,1.000,1,2027746
2021,5,137183269,1.001,1,516
2021,5,137183277,0.001,1,3032
2021,12,137183278,0.500,1,5969590
2021,12,138607015,1.000,9,11223081
2021,12,137183286,0.500,1,5976767
2021,5,137183292,4.000,1,8846862
2021,12,137779715,1.000,9,11091474
2021,5,137779716,11.000,1,11091475
2021,5,137779720,0.001,1,11091476
2021,12,137779727,0.250,1,11091477
2021,4,137779727,0.250,1,11091478
2021,5,137779729,4.000,1,11091479
2021,5,138606523,0.001,1,11222961
2021,12,137779747,0.010,1,11091481
2021,5,137779747,4.000,1,11091482
2021,12,137779750,7.000,9,11091483
2021,5,138606712,0.001,1,11222990
2021,5,138606723,0.001,1,11222991
2021,17,138606723,0.001,1,11222992
2021,5,138606727,3.000,1,11222993
2021,12,138606728,2.000,1,11222994
2021,5,138606728,1.000,1,11222995
2021,5,138606730,2.000,1,11222996
2021,12,138606732,0.101,1,11222997
2021,5,138606732,0.001,1,11222998
2021,12,138606735,3.000,1,11222999
2021,12,138606739,2.000,1,11223000
2021,4,139339884,18.000,1,11353149
2021,2,139339887,6.000,1,11353150
2021,12,139339890,5.100,1,11353151
2021,5,139339890,4.000,1,11353152
2021,12,139339899,2.000,1,11353153
2021,5,139339899,47.000,9,11353154
2021,5,139339902,0.101,1,11353155
2021,12,141527169,0.101,1,11691246
2021,5,141527169,4.100,1,11691247
2021,12,140687196,1.000,1,11574556
2021,5,140687196,1.000,1,11574557
2021,5,140687200,3.000,1,11574558
2021,2,140687204,0.001,1,11574559
2021,4,140687204,1.000,9,11574560
2021,5,140687204,0.001,1,11574561
2021,12,140687206,1.000,1,11574562
2021,12,140687207,3.000,1,11574563
2021,4,140687207,2.000,1,11574564
2021,5,140687210,2.000,1,11574565
2021,17,140687211,1.000,9,11574566
2021,4,142495704,0.001,1,11832029
2021,5,142495704,0.001,8,11832030
2021,12,141527196,2.000,1,11691250
2021,5,141527202,0.500,3,11691251
2021,5,141527204,7.000,1,11691252
2021,17,141527205,1.000,9,11691253
2021,5,141527209,3.000,1,11691254
2021,5,146777773,0.001,1,12438350
2021,5,146777774,0.102,1,12438351
2021,12,146777775,2.000,3,12438352
2021,5,146777775,3.400,3,12438353
2021,12,142495734,1.000,9,11832036
2021,12,146777776,0.101,1,12438354
2021,5,146777776,30.100,1,12438355
2021,5,146777778,0.001,1,12438356
2021,5,149453418,0.500,1,12810720
2021,17,142495796,1.000,9,11832054
2021,12,142495768,2.000,1,11832043
2021,4,142495768,1.000,9,11832044
2021,12,142495769,0.001,1,11832046
2021,5,142495769,1.500,1,11832047
2021,12,142495798,0.001,1,11832055
2021,4,146777781,0.001,1,12438357
2021,5,146777781,0.001,1,12438358
2021,12,143144678,15.000,1,11928104
2021,5,146777782,0.001,1,12438359
2021,12,143144685,1.000,1,11928106
2021,5,143144688,12.000,1,11928107
2021,12,143144693,0.001,1,11928108
2021,5,143144693,0.001,1,11928109
2021,7,143144710,1.000,9,11928110
2021,5,143144712,0.580,1,11928111
2021,12,145546241,16.000,1,12273135
2021,2,144555831,0.001,1,12129711
2021,5,145546242,0.001,1,12273136
2021,12,144555835,1.000,9,12129713
2021,16,144555836,2.000,9,12129714
2021,16,144555839,25.000,9,12129715
2021,5,145546244,0.001,1,12273137
2021,5,145546245,0.001,1,12273138
2021,4,144555851,0.001,1,12129718
2021,5,144555857,12.000,1,12129719
2021,5,144555871,2.100,3,12129720
2021,5,146777785,0.500,1,12438360
2021,12,145546259,2.500,1,12273141
2021,12,145546261,13.000,1,12273142
2021,16,145546261,4.000,9,12273143
2021,13,145546261,10.000,9,12273144
2021,12,145546265,8.000,1,12273145
2021,12,146777786,0.001,1,12438361
2021,5,146777786,0.001,1,12438362
2021,12,146777787,0.001,1,12438363
2021,5,146777787,0.001,1,12438364
2021,12,146777790,0.001,1,12438365
2021,5,146777790,0.001,1,12438366
2021,12,145546276,0.101,1,12273152
2021,4,145546276,0.001,1,12273153
2021,7,145546276,1.000,9,12273154
2021,5,146777791,2.100,1,12438367
2021,12,145546280,0.001,1,12273157
2021,5,146777793,22.000,1,12438368
2021,5,146777800,4.000,1,12438369
2021,12,146777803,29.000,1,12438370
2021,7,146777803,11.000,9,12438371
2021,12,146777805,1.000,9,12438373
2021,12,146777806,1.000,9,12438374
2021,5,148124226,0.001,1,12624929
2021,12,146777818,1.000,9,12438376
2021,12,146777818,16.000,1,12438377
2021,5,146777818,16.000,1,12438378
2021,17,146777819,12.000,9,12438379
2021,12,146777820,31.000,1,12438380
2021,4,136149951,7.300,1,3268579
2021,12,136149984,1.400,1,7859360
2021,5,136149984,1.000,1,7859361
2021,12,136150007,6.200,1,7877547
2021,12,136146207,6.000,1,9165401
2021,12,136150129,0.800,1,2673421
2021,12,136150129,1.000,9,2673422
2021,5,136150136,12.000,1,9563140
2021,12,136150137,0.700,1,2668530
2021,5,136150158,0.140,3,2676154
2021,5,136150159,0.100,3,3449854
2021,16,136812858,1.000,9,6829450
2021,5,136150162,0.040,3,9579089
2021,15,136812874,15.000,9,6829451
2021,5,136812874,0.110,3,6829452
2021,12,136812875,0.860,1,6819562
2021,12,137630295,3.385,1,11067618
2021,5,137630298,0.080,3,11067619
2021,17,137630298,0.030,3,11067620
2021,17,136812901,1.700,1,6819565
2021,12,136812956,0.500,1,6832233
2021,5,136812959,60.000,1,7094346
2021,5,137630305,0.200,1,11067621
2021,12,136812982,0.200,1,7078332
2021,12,138606693,0.200,1,11222986
2021,12,136812987,0.500,1,7092994
2021,12,136812991,0.100,1,7076175
2021,5,136812991,0.170,3,7076176
2021,5,136803728,0.150,3,10386465
2021,12,137630320,2.600,1,11067622
2021,5,137630325,0.200,1,11067623
2021,12,137630326,6.700,1,11067624
2021,12,137630330,35.400,1,11067625
2021,5,137630345,0.040,3,11067626
2021,12,137630356,20.000,1,11067627
2021,12,137630360,1.800,1,11067628
2021,12,137630375,1.000,1,11067631
2021,12,137630376,5.200,1,11067632
2021,5,137630383,0.460,3,11067633
2021,12,137630394,5.300,1,11067634
2021,12,137630415,1.000,9,11067635
2021,12,137630415,2.100,1,11067636
2021,12,137630416,0.900,1,11067637
2021,5,137630417,0.390,3,11067638
2021,12,137630418,2.500,1,11067639
2021,12,137630425,3.300,1,11067640
2021,5,137630425,4.770,3,11067641
2021,5,137630431,0.100,3,11067642
2021,12,138606530,0.700,1,11222962
2021,4,138606559,1.100,1,11222964
2021,12,138606562,0.300,1,11222965
2021,12,138606566,8.200,1,11222966
2021,12,138606566,0.200,5,11222967
2021,12,138606570,6.500,1,11222968
2021,12,138606573,0.600,1,11222969
2021,12,138606576,15.000,1,11222970
2021,17,138606614,0.100,1,11222974
2021,12,138606622,1.000,9,11222975
2021,12,138606622,0.900,1,11222976
2021,15,138606622,4.000,9,11222977
2021,12,138606624,17.500,1,11222978
2021,5,142323091,1.000,3,11807503
2021,12,141537950,0.100,1,11692563
2021,5,141537950,0.100,1,11692564
2021,5,138606641,0.150,3,11222982
2021,15,138606655,3.000,9,11222984
2021,12,144539295,30.000,1,12127591
2021,5,138606700,0.080,3,11222989
2021,12,139377191,1.400,1,11361111
2021,12,139377197,2.800,1,11361112
2021,12,139377209,0.800,1,11361113
2021,5,139377212,2.000,1,11361114
2021,12,139377218,9.500,1,11361115
2021,5,139377225,2.000,1,11361116
2021,12,139377229,2.500,1,11361117
2021,12,139377230,1.500,1,11361118
2021,14,139377249,5.000,1,11361119
2021,16,139377250,0.100,1,11361120
2021,4,139377253,0.100,1,11361121
2021,12,139377261,1.200,1,11361122
2021,12,140436745,1.800,1,11530944
2021,12,140436747,1.200,1,11530945
2021,5,140436747,0.300,1,11530946
2021,12,140436755,1.000,9,11530947
2021,5,140436756,6.800,1,11530948
2021,12,140436771,0.400,1,11530949
2021,5,140436963,10.000,1,11530971
2021,12,140436970,1.700,1,11530972
2021,12,140436979,1.600,1,11530973
2021,12,140437017,3.500,1,11530974
2021,4,140437018,0.700,1,11530975
2021,12,141423004,1.800,1,11673780
2021,8,141423004,6.000,9,11673781
2021,12,141423040,3.600,1,11673783
2021,7,141423041,11.000,9,11673784
2021,12,141423202,1.100,1,11673804
2021,5,141423216,2.000,1,11673805
2021,12,141423231,0.400,1,11673806
2021,15,141423234,11.000,9,11673807
2021,5,141423259,0.400,1,11673808
2021,12,142323115,1.100,1,11807505
2021,12,142323402,2.800,1,11807547
2021,14,142323402,21.500,9,11807548
2021,12,142323405,2.800,1,11807550
2021,4,142323405,3.600,1,11807551
2021,12,142323570,1.100,1,11807573
2021,4,142323576,0.300,1,11807574
2021,5,142323587,0.200,1,11807575
2021,12,142323607,0.800,1,11807576
2021,5,142323614,1.080,3,11807577
2021,12,142323620,1.500,1,11807578
2021,12,142323630,10.900,1,11807579
2021,4,142323630,1.700,1,11807580
2021,12,142323674,0.400,1,11807584
2021,4,142323674,45.000,9,11807585
2021,5,142323680,2.200,1,11807587
2021,4,142323687,0.250,1,11807589
2021,12,142323705,0.500,1,11807591
2021,12,143141344,13.900,1,11927578
2021,8,143141344,6.000,9,11927579
2021,12,143141347,0.800,1,11927580
2021,12,143141367,0.600,1,11927581
2021,14,143141377,29.000,9,11927582
2021,5,143141385,1.000,1,11927583
2021,5,143141401,1.000,1,11927588
2021,12,143141402,0.600,1,11927589
2021,5,143141403,3.000,9,11927590
2021,12,143141407,0.300,1,11927591
2021,12,144539312,0.300,9,12127592
2021,12,147892933,0.100,1,12592999
2021,12,147892933,0.100,5,12593000
2021,5,147892933,31.900,1,12593001
2021,12,144539334,0.500,1,12127596
2021,12,144539340,1.100,1,12127597
2021,12,144539351,1.100,1,12127598
2021,12,144539363,17.000,1,12127602
2021,15,144539434,1.000,9,12127615
2021,12,144539439,2.000,1,12127616
2021,2,145305119,0.060,3,12236692
2021,5,145305119,0.290,3,12236693
2021,12,144539446,7.700,1,12127619
2021,12,144539455,2.800,1,12127621
2021,2,144539471,12.000,1,12127622
2021,12,145305163,0.800,1,12236715
2021,12,145305168,6.100,1,12236716
2021,5,145305168,8.200,1,12236717
2021,12,146322844,10.000,1,12379890
2021,15,146322844,5.000,9,12379891
2021,12,145305174,2.900,1,12236720
2021,12,145305179,5.500,1,12236721
2021,12,145305185,1.600,1,12236722
2021,4,145305185,1.300,1,12236723
2021,16,145305185,2.500,1,12236724
2021,5,145305228,0.360,3,12236728
2021,5,145305241,4.100,1,12236729
2021,12,145305247,2.500,1,12236730
2021,5,145305247,2.200,1,12236731
2021,5,146322381,0.100,1,12379805
2021,15,145305271,1.000,9,12236734
2021,12,146322386,2.000,1,12379806
2021,8,146322386,2.000,1,12379807
2021,15,146322396,1.000,9,12379808
2021,4,146322397,11.300,1,12379809
2021,5,146322397,1.000,1,12379810
2021,5,146322411,0.440,3,12379811
2021,8,146322411,5.000,9,12379812
2021,5,146322419,1.000,3,12379813
2021,12,146322422,0.250,1,12379814
2021,5,146322422,1.500,1,12379815
2021,12,146322428,0.800,1,12379816
2021,12,146322430,0.500,1,12379817
2021,5,148133429,0.200,1,12626667
2021,5,146322539,0.720,3,12379832
2021,12,146322543,1.100,1,12379833
2021,12,148138848,0.100,1,12627068
2021,5,146322565,1.300,1,12379835
2021,16,135462329,1.000,9,9416548
2021,17,135462329,1.000,1,9416549
2021,16,135457172,1.000,9,7109190
2021,5,135457172,2.000,10,7109191
2021,16,135457172,70.000,1,7109192
2021,5,135462328,3.000,3,9436176
2021,12,135462331,1.000,1,9463931
2021,5,135457175,1.000,1,6961277
2021,5,135457206,15.000,3,6978112
2021,16,135457206,4.720,3,6978113
2021,12,135457171,2.000,1,6961275
2021,4,135457171,1.000,1,6961276
2021,12,135457174,0.500,1,7097215
2021,12,135457170,2.000,9,7097214
2021,13,135462335,3.000,9,10194060
2021,12,135462335,0.250,1,10194061
2021,17,135462330,98.000,9,9424140
2021,3,135462330,0.200,1,9424141
2021,12,135462330,2.000,1,9424142
2021,12,136806967,431.000,1,6959863
2021,16,136806967,440.000,9,6959864
2021,16,136800711,3000.000,9,10203344
2021,4,136806966,0.100,1,6980017
2021,12,136806966,2.000,1,6980018
2021,7,136800712,5.000,9,6762267
2021,16,136800713,1985.000,9,10195731
2021,1,137655892,1.200,1,11070520
2021,5,137655892,70.870,1,11070521
2021,12,137655892,3.160,1,11070522
2021,5,137655883,2.580,1,11070508
2021,4,137655888,0.100,1,11070516
2021,4,137655885,6.000,1,11070510
2021,12,137655885,14.000,1,11070511
2021,16,137655890,1.500,1,11070518
2021,12,137655891,17.000,1,11070519
2021,8,137655887,2.000,1,11070515
2021,5,137655889,60.000,1,11070517
2021,5,137655893,18.000,1,11070523
2021,11,137655886,2.000,9,11070512
2021,12,137655886,6.000,1,11070513
2021,15,137655886,3.000,1,11070514
2021,12,137655884,1.000,1,11070509
2021,5,138559694,12.500,4,11218080
2021,5,138559694,11.000,10,11218081
2021,12,138559694,10.000,1,11218082
2021,12,138559697,0.100,1,11218083
2021,8,138559693,462.000,9,11218078
2021,12,138559693,5.000,4,11218079
2021,12,139266712,3.500,2,11339389
2021,16,139266720,1.000,9,11339399
2021,4,139266716,36.500,1,11339393
2021,12,139266716,4.000,9,11339394
2021,12,139266716,4.500,1,11339395
2021,5,139266711,15.000,1,11339387
2021,17,139266711,5.000,9,11339388
2021,12,139266714,5.000,1,11339391
2021,5,139266713,124.000,1,11339390
2021,12,139266719,36.000,1,11339398
2021,5,139266715,2.500,1,11339392
2021,12,139266717,2.200,1,11339396
2021,15,139266717,4.500,9,11339397
2021,5,141477629,1.000,3,11682124
2021,12,141477629,300.000,1,11682125
2021,16,141477629,33.000,9,11682126
2021,5,140366473,4.000,1,11522153
2021,12,140366479,10.000,2,11522161
2021,12,140366480,0.110,1,11522162
2021,5,140366481,7.000,3,11522163
2021,16,140366476,5000.000,9,11522157
2021,5,140366478,10.000,1,11522160
2021,5,140366477,3.500,1,11522158
2021,12,140366477,0.500,1,11522159
2021,5,141477638,46.000,1,11682135
2021,8,141477638,144.000,9,11682136
2021,12,141477638,2098.000,1,11682137
2021,5,141477632,16.000,1,11682128
2021,12,141477632,7.000,9,11682129
2021,12,141477631,7.000,1,11682127
2021,4,141477635,32.600,1,11682131
2021,5,141477635,1.000,1,11682132
2021,12,141477635,11.900,1,11682133
2021,16,141477640,736.000,9,11682140
2021,4,141477639,0.100,1,11682138
2021,8,141477639,1.000,9,11682139
2021,5,141477641,3.700,1,11682141
2021,7,141477641,32.000,1,11682142
2021,5,141477636,6.000,3,11682134
2021,12,141477634,32.000,4,11682130
2021,5,142188442,624.000,1,11789803
2021,4,142188444,0.500,1,11789804
2021,15,142188445,0.500,1,11789805
2021,16,142188445,1.490,1,11789806
2021,8,142188441,0.600,1,11789801
2021,12,142188441,10.000,1,11789802
2021,12,142188448,33.100,1,11789809
2021,5,142188446,14.170,1,11789807
2021,12,142188446,227.000,1,11789808
2021,16,142188449,0.600,1,11789810
2021,17,142188449,1.000,1,11789811
2021,8,142188451,6.000,1,11789813
2021,5,142188450,2500.000,5,11789812
2021,5,143141137,0.250,1,11927530
2021,4,143141138,0.500,1,11927531
2021,4,143141139,1.360,1,11927532
2021,15,143141144,1.000,9,11927539
2021,16,143141144,3.000,1,11927540
2021,5,143141141,764.000,1,11927533
2021,8,143141141,190.000,1,11927534
2021,12,143141141,2794.000,1,11927535
2021,5,143141143,18.000,1,11927536
2021,9,143141143,8.000,9,11927537
2021,12,143141143,4.500,1,11927538
2021,7,144542715,329.000,1,12128105
2021,8,144542722,115.000,1,12128114
2021,8,144542718,30.000,1,12128108
2021,5,144542724,128.000,1,12128115
2021,9,144542724,4.000,9,12128116
2021,11,144542724,6.000,1,12128117
2021,12,144542725,2.000,9,12128118
2021,15,144542725,1.000,9,12128119
2021,5,144542712,1.000,1,12128099
2021,8,144542712,5.000,1,12128100
2021,5,144542714,1531.000,1,12128104
2021,3,144542713,0.500,1,12128101
2021,5,144542713,2.000,1,12128102
2021,12,144542713,7.000,1,12128103
2021,5,144542720,56.700,1,12128111
2021,9,144542720,50.000,9,12128112
2021,12,144542719,4.000,6,12128109
2021,16,144542719,25.000,9,12128110
2021,8,144542721,0.100,1,12128113
2021,8,144542717,28.000,1,12128107
2021,12,145393014,3.000,1,12250284
2021,5,145393013,3.700,4,12250282
2021,12,145393013,1.210,4,12250283
2021,5,148032519,23.000,5,12610434
2021,12,148032519,1859.700,1,12610435
2021,8,146324938,5.000,9,12380315
2021,17,146324938,2.000,9,12380316
2021,12,146324936,0.500,1,12380312
2021,8,146324939,1.000,1,12380317
2021,8,146324934,3.900,1,12380310
2021,12,146324934,4.500,1,12380311
2021,5,140890590,0.010,3,11602846
2021,5,140890587,0.010,3,11602844
2021,5,145815826,0.010,3,12314863
2021,5,148683838,0.140,3,12701171
2021,5,146879548,8.000,1,12456454
2021,5,146879548,1.000,10,12456455
2021,16,148683844,1.000,9,12701175
2021,12,144946952,1.000,1,12183990
2021,5,144946952,1.000,1,12183991
2021,3,144946952,0.001,1,12183992
2021,5,148683843,2.000,1,12701174
2021,5,148683917,0.001,1,12701185
2021,5,148683842,2.000,1,12701173
2021,12,148683847,6.000,1,12701177
2021,5,140890829,3.000,1,11602921
2021,12,140890829,0.001,1,11602922
2021,5,140890831,0.000,3,11602923
2021,12,140890828,2.500,1,11602920
2021,5,145815833,0.250,1,12314865
2021,5,145815830,0.400,3,12314864
2021,12,146335907,3.000,1,12381313
2021,5,135505164,1.000,9,2892796
2021,5,135505164,3.000,1,2892797
2021,5,135505179,2.000,1,6924623
2021,4,144506251,0.500,1,12123190
2021,5,136814358,10.000,1,6836500
2021,5,136814362,7.000,1,6836501
2021,12,137680038,5.250,1,11072315
2021,5,137680038,0.500,1,11072316
2021,5,137680042,2.000,1,11072317
