data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2021,161632009,134201342,120,C,7,,
2021,161632010,134201343,23H,C,14,,
2021,163462107,135714781,35A,C,25,,
2021,163462108,135714781,35B,C,25,,
2021,163466358,135718381,13B,C,35,,
2021,164556016,136677408,23H,C,8,,
2021,166822566,138653855,23H,C,17,,
2021,164556010,136677403,13B,C,40,,
2021,164556011,136677403,290,C,40,,
2021,164556012,136677404,23H,C,23,,
2021,164556013,136677405,290,C,25,,
2021,164556014,136677406,290,C,25,,
2021,164556009,136677402,290,C,25,,
2021,165902236,137861874,13B,C,35,,
2021,165902237,137861874,13C,C,35,,
2021,165902232,137861870,13B,C,35,,
2021,169520099,141005604,35A,C,25,,
2021,169520100,141005604,520,C,25,,
2021,166822574,138653863,290,C,35,,
2021,166822573,138653862,13C,C,35,,
2021,168392767,140023966,290,C,26,,
2021,172078500,143240030,23H,C,35,,
2021,168392765,140023964,220,C,35,,F
2021,168392773,140023972,250,C,17,,
2021,168392774,140023973,250,C,30,,
2021,168392769,140023968,250,C,14,,
2021,168392775,140023974,290,A,32,,
2021,168392772,140023971,250,C,98,,
2021,168392771,140023970,250,C,8,,
2021,168392770,140023969,250,C,17,,
2021,169520104,141005606,35A,C,35,,
2021,169524720,141009711,26A,C,24,,
2021,169524718,141009709,13B,C,35,,
2021,169524719,141009710,23G,C,35,,
2021,170914761,142228594,35B,C,25,,
2021,170914762,142228595,13C,C,14,,
2021,170914763,142228596,35A,C,32,,
2021,172265936,143403054,13B,C,35,,
2021,172265947,143403063,13C,C,35,,
2021,172265938,143403056,13B,C,35,,
2021,172265937,143403055,23H,C,25,,
2021,172265944,143403060,36B,C,35,,
2021,172265943,143403059,13B,C,35,,
2021,172265942,143403058,290,C,35,,
2021,172265945,143403061,13B,C,35,,
2021,172265946,143403062,23H,C,35,,
2021,172265939,143403057,35A,C,25,,
2021,172265940,143403057,35B,C,25,,
2021,172265941,143403057,520,C,25,,
2021,174035599,144954355,23H,C,14,,
2021,174035603,144954359,23H,C,35,,
2021,174035597,144954353,13B,C,17,,
2021,174035602,144954358,23H,C,35,,
2021,174035601,144954357,23H,C,35,,
2021,174035598,144954354,290,C,35,,
2021,174035600,144954356,290,C,35,,
2021,174938288,145734816,35A,C,25,,
2021,174938289,145734816,35B,C,25,,
2021,176702602,147281835,290,C,33,,
2021,178481300,148839473,250,C,15,,
2021,178481301,148839473,26A,C,15,,
2021,178481302,148839473,26C,C,15,,
2021,176702601,147281834,13B,C,25,,
2021,176702600,147281833,13B,C,44,,
2021,166822567,138653856,13B,C,25,,
2021,161606533,134173061,35A,C,25,,
2021,161606534,134173061,35B,C,25,,
2021,167802791,139508086,290,C,35,,
2021,167802790,139508085,520,C,23,,
2021,161606530,134173059,35A,C,25,,
2021,161606531,134173059,35B,C,25,,
2021,163226667,135612864,26A,C,25,,
2021,163222523,135605920,13B,C,35,,
2021,163222522,135605919,35A,C,25,,
2021,163222520,135605918,35A,C,25,,
2021,163222521,135605918,35B,C,25,,
2021,163226666,135612863,370,C,9,,
2021,163222519,135605917,26A,C,25,,
2021,173356969,144353762,26A,C,25,,
2021,173356970,144353762,35A,C,25,,
2021,173356971,144353762,35B,C,25,,
2021,167802794,139508088,35A,C,25,,
2021,167802795,139508088,35B,C,25,,
2021,167802792,139508087,35A,C,25,,
2021,167802793,139508087,35B,C,25,,
2021,167802789,139508084,35B,C,25,,
2021,167802787,139508083,35A,C,25,,
2021,167802788,139508083,35B,C,25,,
2021,167802784,139508081,26A,C,25,,
2021,167802783,139508080,35B,C,25,,
2021,167802781,139508079,35B,C,25,,
2021,167802782,139508079,35A,C,25,,
2021,167802785,139508082,35B,C,25,,
2021,167802786,139508082,35A,C,25,,
2021,167802779,139508078,35A,C,25,,
2021,167802780,139508078,35B,C,25,,
2021,167802776,139508076,35A,C,25,,
2021,167802777,139508076,35B,C,98,,
2021,167802778,139508077,35B,C,25,,
2021,167802775,139508075,35A,C,23,,
2021,167802773,139508074,35B,C,25,,
2021,167802774,139508074,35A,C,25,,
2021,169427454,140925658,35A,C,25,,
2021,169427455,140925658,35B,C,25,,
2021,175852553,146532713,23H,C,25,,
2021,177532843,148012491,220,C,98,,F
2021,177532842,148012490,220,C,35,,N
2021,173357868,144354615,11A,C,35,,
2021,173357602,144354374,23H,C,35,,
2021,175852547,146532710,520,C,35,,
2021,175852548,146532710,35B,C,35,,
2021,175852550,146532712,240,C,25,,
2021,175852551,146532712,13B,C,35,,
2021,175852552,146532712,520,C,25,,
2021,169846039,141294178,35B,C,25,,
2021,168009751,139685138,13C,C,15,,
2021,168009752,139685138,290,C,35,,
2021,172300707,143434819,13B,C,35,,
2021,178231420,148623373,13B,C,35,,
2021,162971588,135348851,35A,C,25,,
2021,162971589,135348851,35B,C,25,,
2021,161844075,134395655,35A,C,35,,
2021,161844076,134395655,35B,C,35,,
2021,161844078,134395657,13B,C,35,,
2021,161844080,134395659,13B,C,28,,
2021,161844081,134395660,520,C,28,,
2021,162971590,135348852,35B,C,35,,
2021,175412914,146152012,35A,C,35,,
2021,175412915,146152012,13B,C,35,,
2021,161844085,134395663,35A,C,25,,
2021,175412925,146152022,13B,C,25,,
2021,162967311,135345327,35A,C,25,,
2021,161844088,134395666,13B,C,35,,
2021,161848595,134398574,13C,C,35,,
2021,162971595,135348856,35A,C,29,,
2021,162971596,135348856,35B,C,29,,
2021,162971597,135348857,35B,C,25,,
2021,162971599,135348858,35A,C,25,,
2021,162971598,135348858,35B,C,25,,
2021,161844097,134395674,26C,A,35,,
2021,161844098,134395675,13B,C,23,,
2021,162971600,135348859,35A,C,29,,
2021,162971601,135348859,35B,C,29,,
2021,161844204,134395767,26C,A,35,,
2021,162967312,135345328,35A,C,25,,
2021,162967313,135345328,35B,C,25,,
2021,164494054,136623818,35A,C,25,,
2021,164494055,136623818,35B,C,25,,
2021,162967314,135345329,35A,C,25,,
2021,162967315,135345329,35B,C,25,,
2021,161844212,134395772,35A,C,25,,
2021,162971605,135348862,35A,C,25,,
2021,162971606,135348862,35B,C,25,,
2021,162971607,135348863,35A,C,34,,
2021,162971608,135348863,35B,C,34,,
2021,162971609,135348864,35A,C,25,,
2021,162971610,135348864,35B,C,25,,
2021,161844219,134395777,13A,C,28,,
2021,162971611,135348865,520,C,35,,
2021,162971613,135348867,35A,C,25,,
2021,161844222,134395780,13B,C,23,,
2021,161844224,134395782,280,C,35,,
2021,161844225,134395783,13B,C,28,,
2021,162971614,135348868,35A,C,25,,
2021,162971615,135348868,35B,C,25,,
2021,161844228,134395785,23H,C,35,,
2021,162971616,135348869,35B,C,25,,
2021,162971617,135348870,35A,C,25,,
2021,162971618,135348870,35B,C,25,,
2021,162971619,135348871,35A,C,25,,
2021,162971620,135348871,35B,C,25,,
2021,162971621,135348872,35A,C,35,,
2021,162971622,135348872,13B,C,35,,
2021,161844237,134395791,35A,C,28,,
2021,162971623,135348873,35A,C,25,,
2021,162971625,135348874,35A,C,25,,
2021,162971624,135348874,35B,C,25,,
2021,161844242,134395795,35B,C,25,,
2021,162971626,135348875,35A,C,25,,
2021,162971627,135348875,35B,C,25,,
2021,162967316,135345330,35B,C,25,,
2021,161848625,134398598,23H,C,21,,
2021,161844248,134395800,290,C,21,,
2021,161848626,134398599,26C,A,35,,
2021,161844251,134395803,23H,C,35,,
2021,162971628,135348876,35A,C,39,,
2021,162971629,135348876,35B,C,39,,
2021,161844254,134395805,35A,C,29,,
2021,161844256,134395807,35A,C,25,,
2021,161844257,134395807,35B,C,25,,
2021,162967317,135345331,35A,C,35,,
2021,162967318,135345331,35B,C,35,,
2021,162971630,135348877,35B,C,25,,
2021,162971631,135348878,35A,C,35,,
2021,162971632,135348878,35B,C,35,,
2021,162971636,135348880,35A,C,25,,
2021,162971635,135348880,35B,C,25,,
2021,162971637,135348881,35A,C,25,,
2021,162971638,135348881,35B,C,25,,
2021,162967320,135345333,35A,C,35,,
2021,162967321,135345333,35B,C,35,,
2021,164494056,136623819,35B,C,25,,
2021,164494057,136623819,280,C,25,,
2021,164494058,136623819,35A,C,25,,
2021,161844267,134395815,13A,C,35,,
2021,162971639,135348882,35A,C,25,,
2021,162971640,135348882,35B,C,25,,
2021,161844270,134395817,13B,C,28,,
2021,162967322,135345334,290,C,35,,
2021,162971642,135348884,13B,C,28,,
2021,164494059,136623820,13A,C,35,,
2021,164494060,136623820,35B,C,35,,
2021,164494061,136623820,35A,C,35,,
2021,162967323,135345335,290,C,39,,
2021,164494062,136623821,35A,C,25,,
2021,164494063,136623821,35B,C,25,,
2021,162971646,135348886,13C,C,35,,
2021,162971647,135348887,35A,C,25,,
2021,162967327,135345338,35B,C,35,,
2021,164494064,136623822,35A,C,29,,
2021,164494065,136623822,35B,C,29,,
2021,164494066,136623822,520,C,29,,
2021,175680696,146388264,13B,C,25,,
2021,162967328,135345339,26C,A,35,,
2021,162971652,135348890,35B,C,25,,
2021,162967329,135345340,13B,C,35,,
2021,164494068,136623824,35A,C,25,,
2021,164494069,136623824,35B,C,25,,
2021,162971654,135348892,35A,C,25,,
2021,162971655,135348892,35B,C,25,,
2021,162967332,135345342,26C,A,35,,
2021,162967333,135345343,35B,C,25,,
2021,162971656,135348893,36B,C,25,,
2021,162971657,135348894,26C,A,35,,
2021,164494070,136623825,35B,C,25,,
2021,164494071,136623825,35A,C,25,,
2021,162967336,135345345,35A,C,25,,
2021,162967337,135345345,35B,C,25,,
2021,162971658,135348895,35B,C,25,,
2021,162967338,135345346,210,C,35,,
2021,164494264,136623974,35B,C,25,,
2021,164494073,136623827,280,C,25,,
2021,164494074,136623827,23H,A,35,,
2021,162967340,135345348,13A,C,35,,
2021,164494075,136623828,35A,C,35,,
2021,164494076,136623828,35B,C,35,,
2021,162971661,135348897,35B,C,25,,
2021,162971662,135348898,35A,C,35,,
2021,162971663,135348898,35B,C,35,,
2021,162967344,135345351,13B,C,28,,
2021,162971664,135348899,23H,C,35,,
2021,162971665,135348900,13B,C,35,,
2021,162967345,135345352,520,C,28,,
2021,164494078,136623830,35A,C,25,,
2021,164494079,136623830,35B,C,25,,
2021,162971668,135348902,13C,C,39,,
2021,162971669,135348903,290,C,35,,
2021,162971670,135348904,26C,A,35,,
2021,164494080,136623831,35B,C,25,,
2021,164494081,136623831,26C,C,25,,
2021,164494082,136623831,280,C,25,,
2021,164494083,136623831,520,C,25,,
2021,162971671,135348905,35B,C,25,,
2021,164494084,136623832,35A,C,28,,
2021,162967348,135345354,35B,C,25,,
2021,162971673,135348907,35B,C,25,,
2021,162971675,135348908,210,C,35,,
2021,162971674,135348908,26C,A,35,,
2021,162971676,135348908,26A,C,35,,
2021,162971677,135348909,35A,C,25,,
2021,162971678,135348909,35B,C,25,,
2021,164494085,136623833,35A,C,25,,
2021,164494086,136623833,35B,C,25,,
2021,162971681,135348911,23F,C,44,,
2021,162971682,135348912,13C,C,35,,
2021,162967350,135345356,26C,A,35,,
2021,162971683,135348913,240,C,35,,
2021,162971684,135348914,35A,C,25,,
2021,162971685,135348915,35A,C,28,,
2021,162971686,135348916,35B,C,25,,
2021,162971688,135348917,100,C,35,,
2021,162971689,135348917,290,C,35,,
2021,162971687,135348917,13A,C,35,,
2021,162967352,135345358,23G,C,98,,
2021,162967353,135345359,23H,C,35,,
2021,162971690,135348918,35A,C,25,,
2021,162971691,135348918,35B,C,25,,
2021,164494087,136623834,35A,C,25,,
2021,164494088,136623834,35B,C,25,,
2021,162967354,135345360,35A,C,25,,
2021,162971694,135348920,35A,C,25,,
2021,162971695,135348920,35B,C,25,,
2021,164494089,136623835,13A,C,35,,
2021,164494090,136623835,290,C,35,,
2021,162967356,135345362,35A,C,25,,
2021,162967357,135345362,35B,C,25,,
2021,162967358,135345362,26A,A,25,,
2021,162967359,135345363,26C,A,35,,
2021,164494091,136623836,35A,C,28,,
2021,164494092,136623836,35B,C,25,,
2021,162971707,135348930,35A,C,25,,
2021,164494093,136623837,13B,C,28,,
2021,164494094,136623838,35A,C,25,,
2021,164494095,136623838,35B,C,25,,
2021,164494096,136623839,35A,C,35,,
2021,164494097,136623840,35B,C,35,,
2021,164494098,136623841,23H,C,44,,
2021,164494099,136623842,23H,C,35,,
2021,164494100,136623843,13A,C,28,,
2021,164494101,136623844,13B,C,28,,
2021,164494102,136623845,23G,C,23,,
2021,164494103,136623846,35A,C,25,,
2021,164494104,136623846,35B,C,25,,
2021,164494105,136623847,290,C,28,,
2021,164494106,136623848,220,C,35,,F
2021,164494107,136623849,290,C,28,,
2021,164494108,136623850,35B,C,25,,
2021,164494109,136623850,35A,C,25,,
2021,164494110,136623851,35A,C,25,,
2021,164494111,136623851,35B,C,25,,
2021,164494112,136623852,35A,C,25,,
2021,164494113,136623853,13A,C,35,,
2021,164494114,136623854,35A,C,25,,
2021,164494115,136623854,35B,C,25,,
2021,175680697,146388265,13A,C,35,,
2021,175680698,146388265,35A,C,35,,
2021,175680699,146388265,35B,C,35,,
2021,164494119,136623856,35A,C,25,,
2021,164494120,136623856,35B,C,25,,
2021,164494121,136623857,13B,C,28,,
2021,164494122,136623858,13B,C,28,,
2021,164494123,136623859,26C,A,35,,
2021,164494124,136623860,26C,A,39,,
2021,164494125,136623861,35A,C,25,,
2021,164494126,136623861,35B,C,25,,
2021,164494127,136623862,23H,C,35,,
2021,164494129,136623864,35A,C,39,,
2021,164494130,136623864,35B,C,39,,
2021,164494131,136623865,35A,C,25,,
2021,164494132,136623865,35B,C,25,,
2021,164494133,136623866,35B,C,25,,
2021,164494134,136623867,35A,C,25,,
2021,164494135,136623867,35B,C,25,,
2021,164494136,136623868,35B,C,29,,
2021,164494137,136623869,35B,C,25,,
2021,164494138,136623870,35A,C,25,,
2021,164494139,136623870,35B,C,25,,
2021,164494140,136623871,35A,C,25,,
2021,164494141,136623871,35B,C,25,,
2021,164494142,136623872,35A,C,35,,
2021,164494143,136623872,35B,C,35,,
2021,164494144,136623872,23H,C,35,,
2021,164494145,136623873,290,C,35,,
2021,164494146,136623874,290,C,28,,
2021,164494147,136623875,23H,C,35,,
2021,164494148,136623876,23H,C,11,,
2021,164494149,136623877,35B,C,35,,
2021,164494265,136623975,220,C,34,1,F
2021,164494151,136623879,13B,C,28,,
2021,164494154,136623881,290,C,35,,
2021,164494155,136623882,35A,C,35,,
2021,164494156,136623882,35B,C,28,,
2021,164494157,136623883,35B,C,25,,
2021,164494158,136623884,35A,C,25,,
2021,164494159,136623884,35B,C,25,,
2021,164494266,136623976,35B,C,25,,
2021,164494267,136623976,35A,C,25,,
2021,164494268,136623977,35B,C,25,,
2021,164494269,136623978,35A,C,25,,
2021,164494270,136623978,35B,C,25,,
2021,164494271,136623979,35B,C,25,,
2021,164494272,136623979,290,C,25,,
2021,164494276,136623981,35B,C,25,,
2021,164494277,136623982,23G,C,35,,
2021,164494279,136623984,35B,C,25,,
2021,164494280,136623985,23H,C,98,,
2021,164494281,136623986,23H,C,35,,
2021,164494282,136623987,26C,A,35,,
2021,164494283,136623988,23H,C,21,,
2021,164494284,136623989,13B,C,35,,
2021,164494285,136623990,35A,C,25,,
2021,164494286,136623991,13B,C,28,,
2021,164494287,136623992,13C,C,35,,
2021,164494288,136623993,35A,C,25,,
2021,164494289,136623993,35B,C,25,,
2021,164494290,136623994,13C,C,35,,
2021,164494291,136623995,26A,A,35,,
2021,164494292,136623995,13C,C,35,,
2021,164494293,136623996,23H,C,35,,
2021,164494294,136623997,35A,C,25,,
2021,164494295,136623997,35B,C,25,,
2021,164494296,136623998,23H,C,11,,
2021,172621477,143718629,35B,C,14,,
2021,172621462,143718619,35A,C,25,,
2021,172621463,143718619,35B,C,25,,
2021,172621480,143718632,35A,C,25,,
2021,172621478,143718630,26A,C,28,,
2021,172621514,143718660,290,C,35,,
2021,172621479,143718631,35B,C,25,,
2021,172621481,143718633,35A,C,25,,
2021,172621482,143718633,35B,C,25,,
2021,172621501,143718649,290,C,25,,
2021,179627128,149837994,280,C,34,,
2021,179627129,149837994,35A,C,34,,
2021,179627130,149837994,35B,C,34,,
2021,172621464,143718620,35A,C,25,,
2021,172621465,143718620,35B,C,25,,
2021,172621515,143718661,35A,C,25,,
2021,172621483,143718634,35B,C,25,,
2021,172621484,143718635,13C,C,35,,
2021,172621535,143718674,290,C,35,,
2021,172621485,143718636,26A,C,25,,
2021,172621502,143718650,35A,C,25,,
2021,172621486,143718637,13B,C,25,,
2021,172621503,143718651,220,C,35,,F
2021,172621516,143718662,35A,C,25,,
2021,172621517,143718662,35B,C,25,,
2021,172621504,143718652,35B,C,25,,
2021,172621466,143718621,290,C,35,,
2021,172621467,143718622,26A,C,35,,
2021,176325308,146946643,220,C,35,,F
2021,179627132,149837996,13B,C,25,,
2021,179627133,149837996,35A,C,25,,
2021,179627134,149837996,35B,C,25,,
2021,172621468,143718623,35A,C,25,,
2021,172621469,143718623,35B,C,25,,
2021,172621518,143718663,35A,C,25,,
2021,172621519,143718663,35B,C,25,,
2021,172621470,143718624,220,C,34,1,F
2021,172621471,143718624,290,C,34,,
2021,172621520,143718664,35B,C,25,,
2021,172621460,143718617,720,C,21,,
2021,172621488,143718639,35A,C,25,,
2021,172621521,143718665,35A,C,25,,
2021,172621522,143718665,35B,C,25,,
2021,172621489,143718640,23H,C,13,,
2021,172621523,143718666,23H,C,35,,
2021,172621490,143718641,35A,C,25,,
2021,172621491,143718641,520,C,25,,
2021,175412916,146152013,13B,C,28,,
2021,172621524,143718667,13B,C,35,,
2021,172621492,143718642,35A,C,25,,
2021,172621493,143718643,35B,C,25,,
2021,172621473,143718626,35A,C,25,,
2021,172621474,143718626,35B,C,25,,
2021,172621461,143718618,13C,C,35,,
2021,172621455,143718615,35A,C,25,,
2021,172621456,143718615,35B,C,25,,
2021,172621505,143718653,35A,C,28,,
2021,172621494,143718644,35B,C,25,,
2021,172621506,143718654,220,C,35,,F
2021,172621525,143718668,35A,C,25,,
2021,172621526,143718668,35B,C,25,,
2021,172621507,143718655,35A,C,25,,
2021,172621508,143718655,35B,C,25,,
2021,172621527,143718669,290,C,25,,
2021,172621495,143718645,35A,C,25,,
2021,172621496,143718645,35B,C,25,,
2021,172621509,143718656,23H,C,98,,
2021,172621450,143718613,220,C,35,,F
2021,172621451,143718613,23H,C,35,,
2021,172621497,143718646,13B,C,39,,
2021,172621475,143718627,23F,C,39,,
2021,172621476,143718628,35B,C,25,,
2021,172621528,143718670,35A,C,25,,
2021,172621529,143718670,35B,C,25,,
2021,172621498,143718647,290,C,39,,
2021,172621530,143718671,23H,C,33,,
2021,172621531,143718672,35A,C,25,,
2021,172621532,143718672,35B,C,25,,
2021,172621510,143718657,35B,C,2,,
2021,172621533,143718673,35A,C,25,,
2021,172621534,143718673,35B,C,25,,
2021,172621512,143718659,35A,C,25,,
2021,172621513,143718659,35B,C,25,,
2021,172621499,143718648,35A,C,25,,
2021,172621500,143718648,35B,C,25,,
2021,172621511,143718658,13B,C,35,,
2021,172621977,143719049,210,A,35,,
2021,172621956,143719032,13C,C,25,,
2021,172621979,143719051,35A,C,25,,
2021,172621980,143719051,35B,C,25,,
2021,172621978,143719050,13A,C,28,,
2021,172621981,143719052,13B,C,34,,
2021,172621936,143719017,240,C,25,,
2021,172622177,143719241,290,C,34,,
2021,172621914,143718998,35A,C,25,,
2021,172621915,143718998,35B,C,25,,
2021,172621937,143719018,35B,C,25,,
2021,172621873,143718969,35A,C,25,,
2021,172621874,143718969,35B,C,25,,
2021,172621875,143718969,520,C,25,,
2021,172621916,143718999,13C,C,35,,
2021,172621917,143718999,290,C,35,,
2021,172621869,143718966,35B,C,25,,
2021,172621983,143719054,290,C,25,,
2021,172621957,143719033,240,C,33,,
2021,172621938,143719019,35A,C,25,,
2021,172621939,143719019,35B,C,25,,
2021,172621985,143719056,23H,C,27,,
2021,172621989,143719058,35B,C,25,,
2021,172621986,143719057,13C,C,28,,
2021,172621987,143719057,290,C,28,,
2021,172621988,143719057,520,C,28,,
2021,172621990,143719059,26C,C,98,,
2021,172621870,143718967,35A,C,25,,
2021,172621871,143718967,35B,C,25,,
2021,172621991,143719060,290,C,39,,
2021,172621992,143719061,290,C,25,,
2021,172621940,143719020,35A,C,25,,
2021,172621941,143719020,35B,C,25,,
2021,172621958,143719034,35A,C,23,,
2021,172621863,143718962,35A,C,25,,
2021,172621918,143719000,290,C,35,,
2021,172622158,143719226,35A,C,25,,
2021,172622159,143719226,35B,C,25,,
2021,172621942,143719021,13C,C,35,,
2021,172621959,143719035,35A,C,25,,
2021,172621960,143719035,35B,C,25,,
2021,172621993,143719062,23H,C,35,,
2021,172621943,143719022,13C,C,9,,
2021,172621944,143719022,290,C,40,,
2021,172621861,143718961,220,C,27,,N
2021,172621862,143718961,23H,C,27,,
2021,172621919,143719001,35B,C,25,,
2021,172621920,143719002,35B,C,35,,
2021,172621945,143719023,13B,C,35,,
2021,172621962,143719037,13C,C,35,,
2021,172621921,143719003,23H,C,13,,
2021,172621963,143719038,13B,C,28,,
2021,172621922,143719004,13B,C,35,,
2021,172621923,143719005,35B,C,23,,
2021,172621872,143718968,720,A,21,,
2021,172621946,143719024,35A,C,33,,
2021,172621947,143719024,35B,C,33,,
2021,172621964,143719039,35B,C,25,,
2021,172621994,143719063,35A,C,25,,
2021,172621948,143719025,35B,C,25,,
2021,172621965,143719040,520,C,28,,
2021,172621996,143719065,35B,C,25,,
2021,172621949,143719026,26A,C,25,,
2021,172621966,143719041,35A,C,25,,
2021,172621967,143719041,35B,C,25,,
2021,172621997,143719066,240,C,27,,
2021,172621950,143719027,35B,C,25,,
2021,172622161,143719228,35A,C,25,,
2021,172621968,143719042,35B,C,25,,
2021,172621924,143719006,35A,C,25,,
2021,172622162,143719229,240,C,25,,
2021,172621925,143719007,13C,C,35,,
2021,172622163,143719230,520,C,28,,
